day,yuangong,shang,xia,error
16,1461,0,331835131,1096638928
16,1462,0,1472026625,1002061701
16,1464,0,2792249581,1588582728
16,1465,1,1293038514,2070212973
16,1466,0,1053169188,1928666872
16,1467,0,927357,116314100
16,1469,0,1261446862,1975097727
16,1470,0,512514732,940528698
16,1471,0,0,0
16,1473,0,3268699,396733384
16,1474,0,1561472649,561763713
16,1475,0,874583559,1518603692
16,1477,1,1113748132,1578529317
16,1478,0,1471910787,534003735
16,1480,1,963066838,1712338053
16,1481,0,1321536235,529448970
16,1482,0,393122955,491084136
16,1483,3,601859116,724247432
16,1484,1,1802645585,1291636048
16,1486,1,723339085,1661674842
16,1487,0,662261646,1251642846
16,1489,1,1202699313,627910524
16,1490,2,1082985634,1359602049
16,1491,0,1023363118,1779548648
16,1493,1,692084368,2370269654
16,1494,0,601262969,673111253
16,1495,1,2284017814,2696512959
16,1496,0,2611656357,1530057369
16,1497,2,842209856,1317585020
16,1498,0,1519005,138378703
16,1499,0,5043575,414424576
16,1500,0,871888329,608915232
17,1007,0,0,0
17,1013,0,0,0
17,1041,0,1841992,183886861
17,1057,1,1201905651,1733570812
17,1058,0,2133198528,1627888931
17,1059,1,1472621242,1900961243
17,1060,1,781525317,1780355461
17,1067,0,0,0
17,1068,2,901555307,1168435481
17,1079,0,391508124,663268165
17,1080,1,841852155,1146322450
17,1087,1,1321965793,1006342874
17,1092,0,2101244100,1722332408
17,1096,1,1021560580,580998455
17,1098,1,422304499,1264644967
17,1100,0,1022729405,1977843643
17,1101,1,631587301,855683817
17,1102,2,1142498148,1459069310
17,1103,1,991942337,2077581705
17,1104,0,4682483,474579220
17,1106,1,1711251008,1651662159
17,1108,0,1456764,179414305
17,1110,0,1398002,194213487
17,1112,0,1291903768,730360176
17,1113,1,1713078490,857313301
17,1115,1,1684065548,1911719462
17,1118,0,4154611,432352542
17,1119,1,243150935,833773355
17,1124,0,1831785,180693321
17,1125,0,2403557981,1790147992
17,1126,0,812661712,1031826050
17,1127,1,781026112,1520473190
17,1129,1,1351287423,1695639965
17,1130,0,1351789247,1468250510
17,1132,2,1562406844,1744457906
17,1134,1,1383964998,1453362934
17,1135,0,573408761,690142463
17,1137,0,2086944,222774313
17,1139,2,1022401216,1617298384
17,1140,1,1264404628,2593064512
17,1141,0,1862851277,2174404549
17,1142,0,392590719,470934579
17,1143,0,751590632,659443196
17,1145,1,1892183506,1519178025
17,1147,0,1053347402,694336460
17,1148,0,1232560402,2191533797
17,1149,0,1811905,204748358
17,1150,0,1621686135,1810857050
17,1151,0,2312442843,1287240227
17,1152,2,1413057398,1438663922
17,1153,1,1292553290,1804731690
17,1154,2,1531314201,1148512982
17,1155,0,751656845,1082070513
17,1156,1,1382141021,1458644625
17,1159,0,781305152,896528100
17,1163,1,211674824,886765804
17,1164,1,61762238,473812369
17,1165,0,2713441,328472555
17,1167,0,783331548,1806325327
17,1169,1,514702936,2018973642
17,1170,0,1292305645,1457001367
17,1171,1,422771262,1202066002
17,1172,2,1054024931,1049779329
17,1173,1,512692483,770396511
17,1174,1,721239667,802480467
17,1175,0,212259947,476336308
17,1176,0,1082197436,1017710647
17,1177,0,1261954216,1607423814
17,1178,0,2492119800,1857200830
17,1179,2,603888552,742351907
17,1180,0,1856982,203708846
17,1181,0,1021558499,585771728
17,1182,0,1710822961,1774473757
17,1183,2,1350615677,1047160914
17,1184,0,1649565,126375828
17,1186,0,1571400,178361639
17,1189,0,661819433,1620810114
17,1191,0,1203050957,1678358345
17,1192,2,422851703,1197099455
17,1193,1,1801618104,1183324362
17,1194,0,1172681986,1681037822
17,1195,3,632362549,940435309
17,1197,0,1082935051,1939908763
17,1199,1,2162510785,1086366924
17,1200,1,1565087038,1375358624
17,1202,1,752663536,596463916
17,1204,1,1562621754,1265268278
17,1205,2,1234592695,2411435414
17,1206,0,1351848894,2983323229
17,1207,0,1351769492,1871469192
17,1209,0,1681522653,2018018318
17,1210,1,1293715705,1677942009
17,1211,0,1111950747,1296018278
17,1213,0,1580831,179446376
17,1216,0,962310862,1341899343
17,1217,0,631604179,501761122
17,1219,0,813172330,1318505329
17,1220,1,1202640152,1806217436
17,1221,1,2224703956,1965389987
17,1223,0,1892694615,1391041127
17,1224,1,1261235045,1622416398
17,1226,0,1817077,171076996
17,1228,0,1142122390,1847752443
17,1230,3,1441367554,1286259088
17,1231,0,992146173,2825726668
17,1233,0,1772144902,1575079707
17,1234,0,1262709656,1158831838
17,1238,0,91756810,1266401913
17,1239,0,451566915,1238308138
17,1241,0,661705620,471092367
17,1243,0,1833964209,2028522173
17,1244,2,1413639714,2089745999
17,1245,0,572421363,1308881753
17,1246,0,1503402594,2499687382
17,1248,0,1300635,124508966
17,1249,0,4764389,461803891
17,1251,0,3309654,301651226
17,1252,1,1052306651,1596559239
17,1253,0,1939927,170916037
17,1254,1,1172688811,523758651
17,1255,0,1820850,165404683
17,1257,0,993077999,1756340663
17,1261,0,301853453,1188777011
17,1262,0,631907675,2027508901
17,1263,0,602389197,1218200672
17,1265,0,752358808,1132659816
17,1267,2,901833076,881389851
17,1268,0,841537423,670673365
17,1270,1,781672534,902703144
17,1273,0,92227935,644058089
17,1274,0,2342267980,1677269702
17,1275,0,2131435840,2310947417
17,1277,1,1531950479,1486954406
17,1278,0,2220849519,1180601299
17,1279,1,2491148019,574169983
17,1281,0,1381544435,1452572182
17,1282,1,1143445960,1750457290
17,1283,0,1112169104,915784998
17,1284,0,991669335,2579861708
17,1286,0,603653272,1245604775
17,1287,2,1502361632,2867417084
17,1290,0,1172817497,2388279836
17,1291,0,572355722,1038037926
17,1293,0,2307955,250203149
17,1295,0,1501414,174071263
17,1296,0,452297124,1787790950
17,1297,0,541927866,1321745382
17,1299,0,1354102414,2255245321
17,1300,0,4427403,483501525
17,1301,0,453349217,1957277084
17,1303,0,1173302899,1026816885
17,1304,1,332683047,823276336
17,1305,0,1560956776,2697009868
17,1306,1,2162455452,1776731549
17,1307,0,2222036464,2233701904
17,1308,0,573381971,1698752936
17,1311,1,301616898,1482595602
17,1312,0,5234981,506848263
17,1313,0,302251636,1047968768
17,1314,0,1173092530,1716684593
17,1315,1,2521282917,1746461706
17,1319,0,661874288,248746503
17,1321,1,842921371,1379890817
17,1322,1,631353433,837321011
17,1323,0,1861702412,2561325885
17,1324,0,362832235,995647436
17,1325,1,661788877,509914315
17,1326,3,2461392774,2179960161
17,1327,0,1541103,144501591
17,1328,0,782496036,756446692
17,1330,1,1532065363,1876008958
17,1332,0,842936059,710469222
17,1333,0,1591581140,1762506265
17,1334,0,1261733003,899428209
17,1336,2,692143438,555126962
17,1338,0,452426417,907857818
17,1339,2,2462739666,1142839742
17,1340,0,1353399491,1357838302
17,1342,0,1243268,159925004
17,1343,0,2072246761,1213555506
17,1344,0,2431673227,1847430213
17,1345,2,1683168768,1777718036
17,1346,0,773626,121413381
17,1347,0,1521847,158677893
17,1348,1,932370183,1243698478
17,1349,0,1323231950,2158067698
17,1350,1,811571872,469335380
17,1351,2,991771163,1376114533
17,1352,0,512262855,1151135025
17,1354,1,1773139688,1404192308
17,1355,1,1021816971,661648479
17,1356,1,1231962556,1688720035
17,1357,1,3032061002,1530638842
17,1359,2,932839361,999047741
17,1360,1,1022827337,822623037
17,1361,0,601119301,1239980818
17,1362,1,570711760,893131229
17,1363,0,2591655,200785471
17,1364,0,991933586,1448845225
17,1365,0,392815964,707253833
17,1367,0,542182754,589234703
17,1368,0,1252332,153836074
17,1369,0,1513097,151594935
17,1370,0,2497432,257545056
17,1371,0,4173958,418943895
17,1373,0,184335906,1375298571
17,1374,0,812092077,762644751
17,1376,0,512903152,933164650
17,1378,0,2015047,214505743
17,1379,2,572895485,1309160370
17,1380,0,1801884056,1500737126
17,1381,2,1082023523,1661653443
17,1382,3,1412200444,1722498252
17,1383,0,1292420976,830628290
17,1384,0,1591734841,1091216371
17,1385,0,1472585621,1345544254
17,1388,1,1471896064,1356629485
17,1389,1,1352079022,439426450
17,1390,0,121475625,435908933
17,1391,0,664884068,822662632
17,1393,0,2733005713,1099160144
17,1394,1,2012062039,2235616074
17,1395,0,1232149336,923783656
17,1396,2,2252611339,1525927515
17,1397,0,2372681804,1560017528
17,1398,1,1924038156,1159732908
17,1399,2,571603653,1713407186
17,1401,1,2042309053,1037855793
17,1402,0,181623724,244689123
17,1403,1,1653565397,1549086158
17,1404,0,1021901615,1321012130
17,1405,0,2073525424,1814819586
17,1406,0,1353500486,2111149053
17,1408,0,361999626,892865036
17,1409,3,1321985123,734540184
17,1410,0,1292084277,2193664032
17,1411,1,272304787,185050771
17,1416,0,2071495021,1510139320
17,1417,0,1351367609,1475707180
17,1420,1,1203290782,2062306970
17,1421,0,1653616812,1568767904
17,1422,1,631741564,529715062
17,1423,0,1681203258,1896331659
17,1424,1,1112238912,1778455920
17,1425,2,1624512225,1573953054
17,1428,0,1051675034,1821575690
17,1429,0,2072074528,1183034390
17,1431,0,2234914,246635068
17,1433,0,3510333,356180813
17,1434,0,1293512288,1610031165
17,1435,3,1171808200,959588756
17,1436,2,1202123264,1469607167
17,1438,0,783137182,1211462108
17,1439,0,1533282,121999372
17,1440,0,1233312350,1931908972
17,1444,0,752004787,1223834790
17,1445,0,752580603,1089073182
17,1446,0,272891933,995379711
17,1449,0,151831116,386534787
17,1450,1,932336546,2029442956
17,1451,0,2468812,221932342
17,1455,1,604222319,1168005205
17,1456,0,272586045,1374880251
17,1457,1,392233192,1454894008
17,1458,1,1893181706,2608871031
17,1459,1,1531904287,1282897882
17,1460,1,632974384,1424091472
17,1461,0,1500857394,1874221304
17,1462,1,272150011,546561080
17,1464,0,2373915978,2022452803
17,1465,0,811677503,1002742713
17,1466,1,932371541,1374986791
17,1467,0,1724998,170999102
17,1469,0,1203736404,1822747771
17,1470,1,212697807,616433103
17,1471,1,813105267,1445489155
17,1473,0,2611346,299274017
17,1474,1,1171391449,935633880
17,1475,1,1382416981,1606020933
17,1477,0,1564592236,2571350723
17,1478,0,512280839,2131562247
17,1480,1,1353347146,1319226106
17,1481,0,1203219715,1233949190
17,1482,1,1292075517,1201776267
17,1483,0,811773094,1826914762
17,1484,0,2494147679,2312010431
17,1486,0,1682171179,1953917269
17,1487,0,363151911,1089978058
17,1489,0,633429523,1057784707
17,1490,1,1381575689,1766706887
17,1491,0,0,0
17,1493,0,302405398,806136305
17,1494,0,1230883340,1110090864
17,1495,2,1923475264,1201556386
17,1496,0,632405227,657703975
17,1497,0,1321733076,1914611812
17,1498,0,2249390,205913263
17,1499,0,3786620,354669389
17,1500,0,2221873522,1590464970
18,1007,0,0,0
18,1013,0,0,0
18,1041,0,0,0
18,1057,0,0,0
18,1058,0,0,0
18,1059,0,0,0
18,1060,0,0,0
18,1067,0,1919243,192451246
18,1068,0,0,0
18,1079,0,0,0
18,1080,0,0,0
18,1087,0,1504291342,1463300105
18,1092,0,0,0
18,1096,0,0,0
18,1098,0,0,0
18,1100,0,0,0
18,1101,0,0,0
18,1102,0,0,0
18,1103,0,0,0
18,1104,0,0,0
18,1106,0,0,0
18,1108,0,0,0
18,1110,0,0,0
18,1112,0,0,0
18,1113,0,0,0
18,1115,0,0,0
18,1118,0,0,0
18,1119,0,0,0
18,1124,0,0,0
18,1125,0,0,0
18,1126,0,0,0
18,1127,0,0,0
18,1129,0,1983296558,3319129915
18,1130,0,0,0
18,1132,0,0,0
18,1134,0,0,0
18,1135,0,0,0
18,1137,0,0,0
18,1139,0,0,0
18,1140,1,1084811279,1893829995
18,1141,0,0,0
18,1142,0,0,0
18,1143,0,0,0
18,1145,0,0,0
18,1147,0,13064,570014012
18,1148,0,0,0
18,1149,0,0,0
18,1150,0,0,0
18,1151,0,0,0
18,1152,0,0,0
18,1153,0,0,0
18,1154,0,0,0
18,1155,0,0,0
18,1156,0,0,0
18,1159,0,0,0
18,1163,0,0,0
18,1164,0,0,0
18,1165,0,0,0
18,1167,0,0,0
18,1169,0,0,0
18,1170,0,0,0
18,1171,0,0,0
18,1172,0,0,0
18,1173,0,0,0
18,1174,0,0,0
18,1175,0,0,0
18,1176,0,0,0
18,1177,0,0,0
18,1178,0,0,0
18,1179,0,0,0
18,1180,0,0,0
18,1181,0,0,0
18,1182,0,0,0
18,1183,0,0,0
18,1184,0,0,0
18,1186,0,0,0
18,1189,0,0,0
18,1191,2,692173877,1864620868
18,1192,0,0,0
18,1193,0,0,0
18,1194,0,0,0
18,1195,2,964069787,1486294855
18,1197,2,1532088354,2319812352
18,1199,0,0,0
18,1200,0,0,0
18,1202,0,0,0
18,1204,0,0,0
18,1205,0,0,0
18,1206,0,0,0
18,1207,0,0,0
18,1209,0,0,0
18,1210,1,1321273997,1584028160
18,1211,0,0,0
18,1213,0,0,0
18,1216,0,0,0
18,1217,0,0,0
18,1219,0,0,0
18,1220,0,0,0
18,1221,0,0,0
18,1223,0,0,0
18,1224,0,0,0
18,1226,0,0,0
18,1228,0,0,0
18,1230,0,0,0
18,1231,0,0,0
18,1233,0,0,0
18,1234,0,0,0
18,1238,0,0,0
18,1239,0,0,0
18,1241,0,0,0
18,1243,1,1982903518,1587565137
18,1244,0,0,0
18,1245,0,0,0
18,1246,1,1233184766,1266154413
18,1248,0,0,0
18,1249,0,0,0
18,1251,0,0,0
18,1252,0,0,0
18,1253,0,0,0
18,1254,0,0,0
18,1255,0,0,0
18,1257,0,0,0
18,1261,0,0,0
18,1262,0,0,0
18,1263,0,0,0
18,1265,0,0,0
18,1267,0,0,0
18,1268,0,0,0
18,1270,0,0,0
18,1273,0,0,0
18,1274,0,0,0
18,1275,0,0,0
18,1277,0,0,0
18,1278,0,0,0
18,1279,0,0,0
18,1281,0,0,0
18,1282,0,0,0
18,1283,0,180015640,180021811
18,1284,0,1185,8932
18,1286,0,0,0
18,1287,0,0,0
18,1290,0,0,0
18,1291,0,0,0
18,1293,0,0,0
18,1295,0,3933118,409681170
18,1296,0,0,0
18,1297,0,0,0
18,1299,0,0,0
18,1300,0,0,0
18,1301,0,0,0
18,1303,0,0,0
18,1304,0,0,0
18,1305,0,0,0
18,1306,0,0,0
18,1307,0,0,0
18,1308,0,0,0
18,1311,0,0,0
18,1312,0,2043076,228982904
18,1313,0,0,0
18,1314,0,0,0
18,1315,0,0,0
18,1319,0,0,0
18,1321,0,0,0
18,1322,0,0,0
18,1323,0,0,0
18,1324,0,0,0
18,1325,0,0,0
18,1326,0,0,0
18,1327,0,0,0
18,1328,0,90018182,390009206
18,1330,0,0,0
18,1332,0,0,0
18,1333,0,0,0
18,1334,0,420015311,22666
18,1336,0,0,0
18,1338,0,0,0
18,1339,0,0,0
18,1340,0,0,0
18,1342,0,0,0
18,1343,0,0,0
18,1344,0,0,0
18,1345,0,0,0
18,1346,0,0,0
18,1347,0,0,0
18,1348,0,0,0
18,1349,0,0,0
18,1350,0,0,0
18,1351,0,1982280523,1928794129
18,1352,0,0,0
18,1354,0,0,0
18,1355,0,0,0
18,1356,0,0,0
18,1357,0,0,0
18,1359,0,0,0
18,1360,0,0,0
18,1361,0,0,0
18,1362,0,0,0
18,1363,0,0,0
18,1364,0,0,0
18,1365,0,0,0
18,1367,0,0,0
18,1368,0,0,0
18,1369,0,0,0
18,1370,0,0,0
18,1371,0,3313049,309181983
18,1373,0,0,0
18,1374,0,0,0
18,1376,0,390038855,60092362
18,1378,0,0,0
18,1379,0,0,0
18,1380,0,0,0
18,1381,0,0,0
18,1382,0,0,0
18,1383,0,0,0
18,1384,0,0,0
18,1385,0,0,0
18,1388,0,0,0
18,1389,0,0,0
18,1390,0,0,0
18,1391,0,0,0
18,1393,0,0,0
18,1394,0,0,0
18,1395,0,0,0
18,1396,0,0,0
18,1397,0,0,0
18,1398,0,0,0
18,1399,0,0,0
18,1401,0,0,0
18,1402,0,0,0
18,1403,0,0,0
18,1404,0,0,0
18,1405,1,1471958782,2016429176
18,1406,0,0,0
18,1408,0,0,0
18,1409,0,0,0
18,1410,0,0,0
18,1411,0,0,0
18,1416,1,662013992,1356692965
18,1417,0,0,0
18,1420,0,1712449486,1841674489
18,1421,0,0,0
18,1422,0,0,0
18,1423,0,0,0
18,1424,0,0,0
18,1425,0,0,0
18,1428,0,0,0
18,1429,0,0,0
18,1431,0,0,0
18,1433,0,0,0
18,1434,0,0,0
18,1435,0,0,0
18,1436,0,0,0
18,1438,0,0,0
18,1439,0,0,0
18,1440,0,0,0
18,1444,0,0,0
18,1445,0,0,0
18,1446,0,0,0
18,1449,0,0,0
18,1450,0,0,0
18,1451,0,0,0
18,1455,0,0,0
18,1456,0,0,0
18,1457,0,541352538,1019839734
18,1458,0,0,0
18,1459,0,0,0
18,1460,0,0,0
18,1461,0,0,0
18,1462,0,0,0
18,1464,0,0,0
18,1465,0,0,0
18,1466,0,0,0
18,1467,0,0,0
18,1469,0,0,0
18,1470,0,0,0
18,1471,0,0,0
18,1473,0,2505386,218340502
18,1474,0,0,0
18,1475,0,0,0
18,1477,0,0,0
18,1478,0,0,0
18,1480,0,0,0
18,1481,0,0,0
18,1482,0,0,0
18,1483,0,0,0
18,1484,0,0,0
18,1486,0,0,0
18,1487,0,60154,60120643
18,1489,0,0,0
18,1490,0,0,0
18,1491,0,0,0
18,1493,1,1141683910,2164106275
18,1494,0,150004212,4088
18,1495,0,391839894,1201766053
18,1496,0,0,0
18,1497,0,0,0
18,1498,0,0,0
18,1499,0,3251452,337681860
18,1500,0,0,0
19,1007,0,0,0
19,1013,0,0,0
19,1041,0,0,0
19,1057,0,0,0
19,1058,0,0,0
19,1059,0,0,0
19,1060,0,0,0
19,1067,0,0,0
19,1068,0,0,0
19,1079,0,0,0
19,1080,0,0,0
19,1087,0,0,0
19,1092,0,0,0
19,1096,0,0,0
19,1098,0,0,0
19,1100,0,0,0
19,1101,0,0,0
19,1102,0,0,0
19,1103,0,0,0
19,1104,0,4217856,404133648
19,1106,0,0,0
19,1108,0,0,0
19,1110,0,1249842,123247204
19,1112,0,0,0
19,1113,0,0,0
19,1115,0,0,0
19,1118,0,0,0
19,1119,0,0,0
19,1124,0,1884242,190781729
19,1125,0,0,0
19,1126,0,0,0
19,1127,0,0,0
19,1129,0,0,0
19,1130,0,0,0
19,1132,0,0,0
19,1134,0,0,0
19,1135,0,0,0
19,1137,0,2553455,271712480
19,1139,0,0,0
19,1140,0,0,0
19,1141,0,1501246359,1680730016
19,1142,0,0,0
19,1143,0,0,0
19,1145,0,0,0
19,1147,0,0,0
19,1148,0,0,0
19,1149,0,1669677,156621185
19,1150,0,0,0
19,1151,1,332127971,883925572
19,1152,0,0,0
19,1153,0,0,0
19,1154,0,0,0
19,1155,0,0,0
19,1156,0,0,0
19,1159,0,0,0
19,1163,0,0,0
19,1164,0,0,0
19,1165,0,0,0
19,1167,0,0,0
19,1169,0,0,0
19,1170,0,0,0
19,1171,0,0,0
19,1172,0,0,0
19,1173,0,0,0
19,1174,0,0,0
19,1175,0,0,0
19,1176,0,0,0
19,1177,0,0,0
19,1178,0,0,0
19,1179,0,0,0
19,1180,0,2277887,271889639
19,1181,0,0,0
19,1182,0,0,0
19,1183,0,0,0
19,1184,0,0,0
19,1186,0,2070836,177945364
19,1189,0,0,0
19,1191,0,0,0
19,1192,0,0,0
19,1193,0,0,0
19,1194,0,0,0
19,1195,0,0,0
19,1197,0,0,0
19,1199,0,0,0
19,1200,0,0,0
19,1202,0,0,0
19,1204,0,0,0
19,1205,0,0,0
19,1206,0,0,0
19,1207,0,0,0
19,1209,0,0,0
19,1210,2,1562751400,1623580680
19,1211,0,0,0
19,1213,0,0,0
19,1216,0,0,0
19,1217,0,0,0
19,1219,0,0,0
19,1220,1,842592190,1192202575
19,1221,0,0,0
19,1223,0,0,0
19,1224,0,0,0
19,1226,0,1684231,178677427
19,1228,0,0,0
19,1230,0,0,0
19,1231,0,0,0
19,1233,0,0,0
19,1234,0,0,0
19,1238,0,0,0
19,1239,0,0,0
19,1241,0,0,0
19,1243,0,0,0
19,1244,0,0,0
19,1245,0,0,0
19,1246,0,0,0
19,1248,0,0,0
19,1249,0,0,0
19,1251,0,0,0
19,1252,0,0,0
19,1253,0,1544101,154460514
19,1254,0,0,0
19,1255,0,1709307,193889847
19,1257,0,0,0
19,1261,0,0,0
19,1262,0,0,0
19,1263,0,0,0
19,1265,0,0,0
19,1267,0,0,0
19,1268,0,0,0
19,1270,0,0,0
19,1273,0,0,0
19,1274,0,1353025854,1016165836
19,1275,0,0,0
19,1277,0,0,0
19,1278,0,0,0
19,1279,0,0,0
19,1281,1,873142609,2615836450
19,1282,0,0,0
19,1283,0,0,0
19,1284,0,0,0
19,1286,0,0,0
19,1287,0,0,0
19,1290,0,0,0
19,1291,0,0,0
19,1293,0,1923995,187718084
19,1295,0,0,0
19,1296,0,0,0
19,1297,0,1292297030,2027628048
19,1299,0,873100900,1085728019
19,1300,0,2303103,266267833
19,1301,0,0,0
19,1303,0,0,0
19,1304,0,0,0
19,1305,0,0,0
19,1306,0,0,0
19,1307,0,0,0
19,1308,0,0,0
19,1311,0,0,0
19,1312,0,0,0
19,1313,0,0,0
19,1314,0,0,0
19,1315,0,0,0
19,1319,0,0,0
19,1321,0,0,0
19,1322,0,0,0
19,1323,0,0,0
19,1324,0,0,0
19,1325,0,0,0
19,1326,0,0,0
19,1327,0,0,0
19,1328,0,0,0
19,1330,0,0,0
19,1332,0,0,0
19,1333,0,0,0
19,1334,0,0,0
19,1336,0,0,0
19,1338,0,0,0
19,1339,0,0,0
19,1340,0,0,0
19,1342,0,1671765,137258712
19,1343,0,0,0
19,1344,0,0,0
19,1345,0,0,0
19,1346,0,2151318,187606151
19,1347,0,1672883,165654759
19,1348,0,0,0
19,1349,0,0,0
19,1350,0,0,0
19,1351,0,0,0
19,1352,0,0,0
19,1354,0,0,0
19,1355,0,0,0
19,1356,0,0,0
19,1357,0,0,0
19,1359,0,0,0
19,1360,0,0,0
19,1361,0,0,0
19,1362,0,0,0
19,1363,0,0,0
19,1364,0,0,0
19,1365,0,0,0
19,1367,0,0,0
19,1368,0,0,0
19,1369,0,0,0
19,1370,0,1362731,152400529
19,1371,0,0,0
19,1373,0,0,0
19,1374,0,0,0
19,1376,0,0,0
19,1378,0,0,0
19,1379,0,0,0
19,1380,0,0,0
19,1381,0,0,0
19,1382,0,0,0
19,1383,2,631933665,760524506
19,1384,0,0,0
19,1385,0,0,0
19,1388,0,0,0
19,1389,0,1142484942,861851072
19,1390,0,0,0
19,1391,0,0,0
19,1393,0,0,0
19,1394,0,0,0
19,1395,0,0,0
19,1396,0,0,0
19,1397,0,0,0
19,1398,0,0,0
19,1399,0,0,0
19,1401,0,0,0
19,1402,0,0,0
19,1403,0,0,0
19,1404,0,0,0
19,1405,0,0,0
19,1406,0,0,0
19,1408,0,0,0
19,1409,0,0,0
19,1410,0,0,0
19,1411,0,0,0
19,1416,0,0,0
19,1417,0,0,0
19,1420,0,0,0
19,1421,0,0,0
19,1422,0,0,0
19,1423,0,0,0
19,1424,0,0,0
19,1425,0,0,0
19,1428,0,0,0
19,1429,0,0,0
19,1431,0,1852913,155127399
19,1433,0,0,0
19,1434,0,0,0
19,1435,0,0,0
19,1436,0,0,0
19,1438,0,0,0
19,1439,0,0,0
19,1440,0,0,0
19,1444,0,0,0
19,1445,0,0,0
19,1446,0,0,0
19,1449,0,0,0
19,1450,0,0,0
19,1451,0,1606643,144945888
19,1455,0,0,0
19,1456,0,0,0
19,1457,0,0,0
19,1458,0,0,0
19,1459,0,0,0
19,1460,0,0,0
19,1461,0,0,0
19,1462,0,0,0
19,1464,0,0,0
19,1465,0,0,0
19,1466,0,0,0
19,1467,0,1364508,151644250
19,1469,0,0,0
19,1470,0,0,0
19,1471,0,0,0
19,1473,0,0,0
19,1474,0,0,0
19,1475,0,0,0
19,1477,0,0,0
19,1478,0,0,0
19,1480,0,0,0
19,1481,0,0,0
19,1482,0,0,0
19,1483,0,0,0
19,1484,0,2642156668,2097590061
19,1486,0,0,0
19,1487,0,44716,92302
19,1489,0,0,0
19,1490,0,0,0
19,1491,1,1443175280,1299846092
19,1493,0,0,0
19,1494,0,0,0
19,1495,0,0,0
19,1496,0,0,0
19,1497,0,0,0
19,1498,0,0,0
19,1499,0,0,0
19,1500,0,0,0
20,1007,1,363480983,897816140
20,1013,0,1978673,215718430
20,1041,0,0,0
20,1057,0,843372283,1758421842
20,1058,0,2522834378,1418600862
20,1059,1,871591549,1709081713
20,1060,0,1531863640,420076746
20,1067,0,0,0
20,1068,2,572077507,976935666
20,1079,1,182918231,804663138
20,1080,0,1262202487,1243295095
20,1087,0,962826983,1630686709
20,1092,0,2492466085,1890922935
20,1096,0,0,0
20,1098,0,872978358,1653736973
20,1100,0,1201473071,1203657197
20,1101,2,1532725046,2213756913
20,1102,0,3694948672,2886353002
20,1103,0,512134627,2051536170
20,1104,0,0,0
20,1106,1,1592418357,1329826240
20,1108,0,1352922,112295151
20,1110,0,2515667,270662816
20,1112,1,1951427398,953900590
20,1113,1,1743217452,1369687425
20,1115,2,691954383,1415146305
20,1118,0,1682462,177663866
20,1119,0,0,0
20,1124,0,1286681,155406872
20,1125,0,2161765809,1157662006
20,1126,0,1021779412,1782603441
20,1127,0,1802345866,1757207688
20,1129,1,1592819783,2171951257
20,1130,0,362128805,585757927
20,1132,2,1801377798,1539111458
20,1134,2,453732226,1490937139
20,1135,1,1412722588,771559522
20,1137,0,1410202,180863218
20,1139,1,1501794955,2106767879
20,1140,1,994394439,2601051797
20,1141,0,721674759,1264045856
20,1142,1,723248541,1420732881
20,1143,1,212802833,1324158192
20,1145,0,213381601,1912465539
20,1147,0,2041872399,1166984196
20,1148,1,1022996377,1760574950
20,1149,0,5574338,509923165
20,1150,2,1711799017,927350898
20,1151,0,1894391711,1667783473
20,1152,1,1321078420,2008817196
20,1153,1,1832065767,1750286031
20,1154,0,1382003997,1587894390
20,1155,1,632344541,1362626769
20,1156,0,422012390,1626241895
20,1159,0,1861354165,1107030093
20,1163,0,661997667,1523328709
20,1164,0,481598398,541632232
20,1165,0,2793487,246592273
20,1167,0,1684096859,890806075
20,1169,1,1324457194,2631100334
20,1170,0,1083100003,1525925369
20,1171,1,1622206054,674111185
20,1172,4,1293156111,2310242584
20,1173,1,1321425675,1042344462
20,1174,0,782016484,1391473179
20,1175,1,151457099,625988965
20,1176,0,1381916662,776347611
20,1177,1,1562468452,1866790780
20,1178,0,1291844244,1431113213
20,1179,1,1382433404,1161517923
20,1180,0,1638989,127896861
20,1181,0,1082062097,1034063326
20,1182,1,991350810,2450886179
20,1183,0,1021951135,1257506384
20,1184,0,2509117,251077619
20,1186,0,2048707,227669748
20,1189,1,1712751658,1546855469
20,1191,0,1112741254,2212698985
20,1192,0,1472524863,1502308707
20,1193,0,782597423,1296316039
20,1194,0,361231330,472081778
20,1195,1,631814236,714925068
20,1197,0,1983724108,1869370411
20,1199,3,1713075431,2032524401
20,1200,3,1204596915,1839663452
20,1202,0,1112883796,2062088313
20,1204,3,1381784287,1206822732
20,1205,1,1623096422,3021341049
20,1206,0,1021090744,949175858
20,1207,1,1112502410,1620463207
20,1209,0,481326814,1155526725
20,1210,3,1561846490,1047853383
20,1211,0,962727051,2212703899
20,1213,0,1058250,104778934
20,1216,0,1082868942,942227081
20,1217,0,1232152247,2141329321
20,1219,0,242378143,630399672
20,1220,1,570944579,718691750
20,1221,1,1291456137,1037645375
20,1223,0,1112491055,1170612360
20,1224,1,1471644711,1778442514
20,1226,0,1460512,141640828
20,1228,1,871641886,440082515
20,1230,2,963884698,1316089988
20,1231,0,1171942860,1829501963
20,1233,0,1174483550,1244932949
20,1234,1,2041895108,1989343687
20,1238,0,213600922,406472107
20,1239,0,1923696031,2643927972
20,1241,0,722694420,1281778192
20,1243,1,1652975619,2019324341
20,1244,2,151910620,655209434
20,1245,0,1531305,1255625331
